word nFixations FFD GD GPT TRT
minimally 0.07142857142857142 0.12866817155756208 0.10846812559467174 0.2234583598219962 0.07465618860510806
satisfying 0.07142857142857142 0.13036117381489842 0.109895337773549 0.0505403687221869 0.0756385068762279
soundtrack 0.16666666666666669 0.13318284424379231 0.33143038376149697 0.1219538037719856 0.2451429818816852
alone 0.14285714285714285 0.1845372460496614 0.2033777354900095 0.0679434202161475 0.1738703339882122
worth 0.14285714285714285 0.2125658389766742 0.1791944180145893 0.05986437804619623 0.15804409517572582
admission 0.07142857142857142 0.10609480812641084 0.08943862987630828 0.07660521296884933 0.06155861165684348
mostly 0.35714285714285715 0.2505643340857788 0.2987630827783064 0.09980928162746344 0.3876882776686313
martha 0.16666666666666669 0.11361926260346125 0.09578179511576276 0.06865861411315957 0.19690024012224405
could 0.12087912087912088 0.13205417607223477 0.11132254995242626 0.058975989045919115 0.10538511913757494
used 0.07142857142857142 0.06794582392776524 0.05727878211227403 0.019135410044500954 0.06182056319580878
little 0.06722689075630252 0.08152967733368742 0.07555829182291375 0.05912269548633185 0.06024885396201703
trimming 0.21428571428571427 0.24266365688487584 0.29590865842055186 0.09885568976478068 0.2036673215455141
10 0.07142857142857142 0.1272170267655595 0.1072448008699198 0.04354736172917991 0.07381420151557676
15 0.023809523809523808 0.024924755455229493 0.025927687916270217 0.008661792752701843 0.01784544859201048
minutes 0.14285714285714285 0.12330699774266365 0.11025214081826831 0.054990464081373175 0.1367878192534381
cut 0.0 0.0 0.0 0.0 0.0
notice 0.14285714285714285 0.22460496613995484 0.18934348239771645 0.06325492689129053 0.13032089063523247
pleasurable 0.2857142857142857 0.2110609480812641 0.4167459562321599 0.13922441195168467 0.2868369351669941
trifle 0.047619047619047616 0.0887885628291949 0.07484934982556296 0.10849756304301758 0.05151713599650731
rest 0.08571428571428572 0.0945823927765237 0.0797335870599429 0.034456452638270824 0.06457105435494433
sitting 0.14285714285714285 0.18397291196388263 0.15509039010466222 0.051811824539097266 0.16895874263261296
through 0.0992063492063492 0.0863431151241535 0.07278782112274025 0.046690683054319414 0.08608018627664994
dahmer's 0.2857142857142857 0.2832957110609481 0.3149381541389153 0.26795931341385887 0.3320235756385069
hours 0.023809523809523808 0.03574115876598947 0.030130034887408817 0.010065691883873703 0.020737830168085572
amounts 0.21428571428571427 0.24040632054176073 0.20266412940057088 0.0677050222504768 0.23248199083169613
more 0.06547619047619048 0.0723288186606471 0.06234802833280473 0.03492971674789856 0.05621043440296878
punishment 0.14285714285714285 0.23024830699774265 0.19410085632730734 0.28321678321678323 0.13359528487229863
featuring 0.14285714285714285 0.2686230248306998 0.22645099904852523 0.07565162110616656 0.1558611656843484
dangerously 0.14285714285714285 0.17531978931527464 0.14779575007928958 0.04937486755668574 0.137524557956778
seductive 0.21428571428571427 0.2945823927765237 0.36060894386298764 0.12047043865225683 0.24819908316961362
performance 0.14285714285714285 0.11836907449209932 0.11405803996194101 0.051931023521932615 0.14022593320235757
great 0.11160714285714286 0.07978273137697517 0.0960394862036156 0.05268595041322314 0.11280288146692861
auteuil 0.14285714285714285 0.29571106094808125 0.24928639391056137 0.08328035600762873 0.17157825802226587
sade 0.21428571428571427 0.2979683972911964 0.25118934348239774 0.12047043865225683 0.23444662737393582
covers 0.21428571428571427 0.23024830699774265 0.19410085632730734 0.094723458359822 0.2311722331368697
period 0.07142857142857142 0.0916102332580888 0.07722803679035839 0.025799957618139437 0.06123117223313687
kaufmann's 0.2857142857142857 0.22686230248307 0.24262607040913417 0.24920534011443102 0.22396856581532418
quills 0.10714285714285714 0.16252821670428894 0.13701236917221693 0.11411315956770503 0.14963981663392273
unsettlingly 0.14285714285714285 0.22460496613995484 0.18934348239771645 0.06325492689129053 0.13032089063523247
realistic 0.10714285714285714 0.13628668171557562 0.14105613701236916 0.07191671964399238 0.09708578912901113
results 0.07142857142857142 0.3126410835214447 0.263558515699334 0.0880483153210426 0.18140144073346431
who 0.041601255886970175 0.0596209659415077 0.050260871383611634 0.02409827934303459 0.03635657073771023
can't 0.08571428571428572 0.109255079006772 0.1016175071360609 0.04392879847425302 0.06994106090373281
stop 0.21428571428571427 0.2584650112866817 0.21788772597526165 0.07279084551811825 0.21152586771447282
loving 0.14285714285714285 0.16478555304740405 0.13891531874405327 0.2263191354100445 0.09561231172233137
anime 0.14285714285714285 0.29345372460496616 0.24738344433872503 0.08264462809917356 0.17026850032743943
fanatical 0.2857142857142857 0.34988713318284426 0.2949571836346337 0.09853782581055308 0.29404060248853964
excess 0.10714285714285714 0.1523702031602709 0.12844909609895339 0.053877940241576605 0.11182056319580877
built 0.2857142857142857 0.3126410835214447 0.263558515699334 0.3394787031150667 0.352324819908317
into 0.043650793650793655 0.051793328317030346 0.04366212073157839 0.04285865649502013 0.04533216910427127
ring 0.0 0.0 0.0 0.0 0.0
you 0.044897959183673466 0.06088358594001935 0.05605545738752209 0.039333393878848426 0.046589952287398255
don't 0.17857142857142858 0.12246049661399548 0.10323501427212178 0.03448823903369358 0.16797642436149313
demand 0.21428571428571427 0.24379232505643342 0.2055185537583254 0.16465352828989194 0.2770137524557957
few 0.1130952380952381 0.12039127163280662 0.12337456390738978 0.05557321466412376 0.1155315433311504
cheap 0.07142857142857142 0.12866817155756208 0.10846812559467174 0.036236490781945324 0.07465618860510806
thrills 0.0 0.0 0.0 0.0 0.0
your 0.09340659340659341 0.09420038201076576 0.08629144404596355 0.046261430876815494 0.08740113848168858
halloween 0.14285714285714285 0.27200902934537247 0.22930542340627974 0.10553083280356007 0.15782580222658807
entertainment 0.11904761904761905 0.1476674191121144 0.15905486837932128 0.1378999788090697 0.12540929927963326
observed 0.07142857142857142 0.136568848758465 0.11512844909609896 0.038461538461538464 0.07924034053700066
miraculously 0.35714285714285715 0.24717832957110608 0.20837297811607994 0.06961220597584233 0.4839554682383759
unsentimental 0.5714285714285714 0.27313769751693 0.30256898192197906 0.3585505403687222 0.5690897184020957
comedy-drama 0.2857142857142857 0.22460496613995484 0.25023786869647957 0.503814367450731 0.2685003274394237
what 0.07936507936507937 0.1080386255329822 0.09107728089650069 0.05991735537190083 0.08688059375682165
makes 0.09183673469387756 0.06385037084811351 0.062253635992931905 0.02079738443374807 0.07259799794180934
how 0.06043956043956044 0.061816287549921856 0.059357388567664496 0.019829820529121227 0.057075210316860615
killed 0.03571428571428571 0.04796839729119639 0.04043767840152236 0.03003814367450731 0.027832351015062214
father 0.08791208791208792 0.061208543149852405 0.051599209544024006 0.03293559587265881 0.08256511007002167
compelling 0.09183673469387756 0.15398258626249595 0.14081826831588962 0.04704386522568341 0.09692206941715782
besides 0.11904761904761905 0.11662904439428141 0.1522359657469077 0.0508582326764145 0.12420868805937568
terrific 0.07142857142857142 0.13769751693002258 0.11607992388201713 0.03877940241576605 0.07989521938441388
performances 0.15178571428571427 0.14023702031602708 0.1586584205518554 0.05300381436745073 0.14219056974459726
fontaine's 0.2857142857142857 0.2054176072234763 0.1731684110371075 0.15575333757151938 0.24688932547478717
willingness 0.21428571428571427 0.28555304740406323 0.2407231208372978 0.21074380165289255 0.20694171578258022
wander 0.14285714285714285 0.15914221218961624 0.13415794481446242 0.044818817546090274 0.09233791748526522
dark 0.10714285714285714 0.14616252821670428 0.12321598477640343 0.14653528289891926 0.0848068107400131
areas 0.14285714285714285 0.28216704288939054 0.23786869647954328 0.07946598855689765 0.16371971185330714
parent-child 0.21428571428571427 0.3126410835214447 0.3834443387250238 0.1926255562619199 0.2639161755075311
relationships 0.25 0.15688487584650113 0.18506184586108468 0.06182453909726637 0.2154551407989522
flinching 0.14285714285714285 0.14108352144469527 0.26070409134157946 0.08709472345835982 0.17943680419122462
hastily 0.25 0.1433408577878104 0.20361560418648905 0.06802288620470438 0.3228552717747217
mounted 0.14285714285714285 0.22460496613995484 0.18934348239771645 0.06325492689129053 0.13032089063523247
exists 0.07142857142857142 0.10158013544018059 0.08563273073263558 0.028607755880483154 0.05893909626719057
only 0.061224489795918366 0.07138826185101581 0.062253635992931905 0.025712923440196166 0.053489568715501916
capitalize 0.11904761904761905 0.09932279909706546 0.10751665080875357 0.0777707141343505 0.08840864440078586
on 0.030857142857142857 0.0371196388261851 0.0332407231208373 0.023201525746980294 0.025655533726260643
hopkins 0.21428571428571427 0.3893905191873589 0.467174119885823 0.15607120152574697 0.32154551407989523
inclination 0.17857142857142858 0.19243792325056433 0.2231208372978116 0.07453909726637 0.1535690897184021
play 0.07142857142857142 0.07392776523702031 0.06232159847764034 0.020820089001907183 0.062049770792403404
hannibal 0.21428571428571427 0.2618510158013544 0.27497621313035203 0.09186268277177369 0.18925998690242304
lecter 0.07142857142857142 0.1252821670428894 0.10561370123691723 0.035282898919262555 0.07269155206286837
again 0.05714285714285715 0.059593679458239276 0.05023786869647954 0.08041958041958042 0.047063959834097356
even 0.05782312925170068 0.08508008169407717 0.07838339903040188 0.026185935276844367 0.05394954314404216
though 0.10714285714285714 0.12584650112866816 0.10608943862987631 0.08100233100233101 0.09124645273957652
harris 0.14285714285714285 0.14616252821670428 0.12321598477640343 0.041163382072472984 0.1100196463654224
immediate 0.21428571428571427 0.3036117381489842 0.36726926736441484 0.12269548633184997 0.25278323510150624
fourth 0.07142857142857142 0.05869074492099323 0.049476688867745006 0.01652892561983471 0.034053700065487885
book 0.07142857142857142 0.1580135440180587 0.13320647002854424 0.04450095359186268 0.091683038637852
bullock's 0.21428571428571427 0.291196388261851 0.24548049476688868 0.08200890019071837 0.3254747871643746
complete 0.14285714285714285 0.16591422121896163 0.21408182683158897 0.07151938970120789 0.14734774066797643
lack 0.14285714285714285 0.2562076749435666 0.2159847764034253 0.07215511760966306 0.14865749836280287
focus 0.07142857142857142 0.15067720090293454 0.12702188392007613 0.04243483788938334 0.08742632612966601
ability 0.08928571428571429 0.13290067720090293 0.13939105613701236 0.06762555626191989 0.09593975114603798
quickly 0.09523809523809523 0.09744168547780285 0.08214398985093561 0.05382496291587201 0.08753547260423487
derails 0.07142857142857142 0.1275395033860045 0.10751665080875357 0.03591862682771774 0.07400130975769482
film.1 0.21428571428571427 0.43905191873589167 0.4586108468125595 0.22917991099809282 0.31565160445317614
plotline 0.21428571428571427 0.16817155756207675 0.2940057088487155 0.09821996185632549 0.20235756385068762
lumpy 0.35714285714285715 0.22686230248307 0.24738344433872503 0.08264462809917356 0.2783235101506221
two-day 0.14285714285714285 0.19525959367945825 0.22454804947668885 0.08444585717312991 0.15455140798952194
porridge 0.07142857142857142 0.08126410835214447 0.06850618458610847 0.02288620470438652 0.047151277013752456
filmmakers 0.2619047619047619 0.2735139202407825 0.2527751347922614 0.08444585717312991 0.2296441824929055
paws 0.14285714285714285 0.38487584650112866 0.32445290199809707 0.10839160839160839 0.22331368696791093
sad 0.017857142857142856 0.01805869074492099 0.015223596574690771 0.0050858232676414495 0.010478061558611657
say 0.05357142857142857 0.06376975169300225 0.08123215984776404 0.030316274634456453 0.0618860510805501
over 0.07142857142857142 0.09121690950133388 0.07689646224375053 0.07241518811766745 0.07063761385961778
un-bear-able 0.42857142857142855 0.327313769751693 0.5461465271170314 0.9704386522568341 0.5527177472167649
project 0.11904761904761905 0.11738148984198646 0.120837297811608 0.06908243271879635 0.1130757476533508
crush 0.35714285714285715 0.19751693002257337 0.346336822074215 0.11570247933884298 0.5206286836935167
man 0.0625 0.08288656884875846 0.07427450047573739 0.02481325492689129 0.05988048461034708
made 0.06302521008403361 0.0649316159872527 0.06414059439189566 0.0299540032160353 0.05081089410223815
about 0.07857142857142858 0.08845936794582393 0.07618934348239773 0.042895740623013344 0.07794695481335953
women 0.04285714285714286 0.11218961625282167 0.09457659372026642 0.03159567705022251 0.06509495743287493
since 0.07792207792207792 0.09224297147547712 0.08312429720612403 0.03600531699705253 0.06882181341906293
valley 0.07142857142857142 0.14446952595936793 0.12178877259752617 0.06675143038779402 0.08382449246889326
dolls 0.14285714285714285 0.06659142212189616 0.056137012369172214 0.4278448823903369 0.1054354944335298
reassuring 0.21428571428571427 0.2708803611738149 0.22835394862036157 0.07628734901462174 0.27635887360838246
retro 0.21428571428571427 0.8972911963882618 0.7564224548049476 0.2527018436109345 0.6136214800261951
uplifter 0.2857142857142857 0.45146726862302483 0.4738344433872502 0.3951048951048951 0.3798297314996726
flaccid 0.2857142857142857 0.3182844243792325 0.5004757373929591 0.16719643992371266 0.34446627373935823
drama 0.09999999999999999 0.10594431903686982 0.10244211861718998 0.050074168255986436 0.09569962890198647
exasperatingly 0.42857142857142855 0.25733634311512416 0.33206470028544244 0.3684043229497775 0.5455140798952194
journey 0.07142857142857142 0.11437170805116628 0.09641611163970822 0.0539309175672812 0.06636105653787383
reach 0.42857142857142855 0.29571106094808125 0.4167459562321599 0.20851875397329941 0.5284872298624754
far 0.0663265306122449 0.1173008706868752 0.09888541525078157 0.048224502769957316 0.0770885957526429
core 0.07142857142857142 0.1328066215199398 0.11195686647637171 0.2264250900614537 0.07705741104562323
demographic 0.14285714285714285 0.1489841986455982 0.22074215033301617 0.1277813095994914 0.15193189259986903
