word First_fix_dur First_pass_dur Mean_fix_dur Fix_prob Re-read_prob Tot_fix_dur Tot_regres_from_dur Tot_regres_to_dur nFix nLong_regres_from nLong_regres_to nRefix nRegres_from nRegres_to
edge 0.3921514818880352 0.057981604057422864 0.3924502084298286 0.6666666666666666 0.1 0.12933055147721711 0.0 0.06362270559801422 0.1503267973856209 0.0 0.16666666666666669 0.0 0.0 0.057971014492753624
archipelago 0.816410537870472 0.43974039370755613 0.7226030569708197 1.0 0.7 0.5607758287613014 0.13541291020555354 0.05526161081716637 0.5294117647058825 0.0 0.0 0.38461538461538464 0.13636363636363635 0.08695652173913045
dominated 0.6011251372118551 0.15432390612911545 0.5790296433534042 0.95 0.4 0.24878293794915385 0.07789397764154346 0.08014893200078385 0.3137254901960785 0.1 0.08333333333333334 0.15384615384615385 0.11363636363636363 0.08695652173913045
volcano 0.5049396267837541 0.09597696209060433 0.5171838814265863 1.0 0.3 0.19032532261803572 0.10097367472051928 0.06016068979031942 0.25490196078431376 0.0 0.0 0.05128205128205129 0.13636363636363635 0.08695652173913045
that 0.26992600372756054 0.03988679468873521 0.2728734760407071 0.5130702836004931 0.08249075215782983 0.09003834246882204 0.0444525619824421 0.05529229801961225 0.12062087473707117 0.025400739827373613 0.023427866831072747 0.012836321097726767 0.060082950341889936 0.06846083739880984
last 0.3294955593254167 0.05212183730192842 0.33075097898858896 0.6060606060606061 0.10606060606060605 0.10912697018871195 0.04695439792807265 0.05015469213000077 0.1431966726084373 0.042424242424242434 0.0404040404040404 0.015151515151515154 0.06473829201101929 0.06389986824769434
erupted 0.5332052689352361 0.08622023553683486 0.5075961093098657 0.8 0.3 0.1815161115833398 0.08763072484673638 0.086811679404272 0.21568627450980396 0.0 0.0 0.05128205128205129 0.13636363636363635 0.08695652173913045
only 0.34374923771191607 0.05393755312950706 0.34782692604600896 0.6411111111111112 0.12666666666666665 0.1178854459126463 0.058670913972031884 0.07125438195397042 0.1570806100217865 0.019999999999999997 0.03888888888888889 0.023361823361823363 0.0797979797979798 0.08888888888888889
six 0.3014650004221904 0.04940520667332324 0.29960808066412514 0.5615384615384615 0.09230769230769231 0.09726985787568433 0.05057005742184249 0.0401272253124105 0.1312217194570136 0.015384615384615385 0.012820512820512822 0.02366863905325444 0.07342657342657344 0.06020066889632108
years 0.35026975266833277 0.07020609015804269 0.3519546578892907 0.6808510638297872 0.16063829787234044 0.12612478564746385 0.05438076896517328 0.038244086707443684 0.17313308302044225 0.053191489361702114 0.01595744680851064 0.036552100381887616 0.06914893617021277 0.051803885291396866
ago 0.21895718990120752 0.032657096191867956 0.21898656785548865 0.44400000000000006 0.039999999999999994 0.06760528552662082 0.035362423368193285 0.02727807172251617 0.09647058823529413 0.016 0.02 0.006153846153846154 0.05454545454545455 0.03826086956521739
home 0.3676210513477253 0.06639397499450797 0.363986670783799 0.6722222222222222 0.12222222222222223 0.12371532339077351 0.0479124093440718 0.0362096370326823 0.16122004357298478 0.02222222222222222 0.0 0.02564102564102564 0.07323232323232325 0.041062801932367145
some 0.3425686059275522 0.051761368520587984 0.3449291338582677 0.6226666666666667 0.09733333333333331 0.11469798830590115 0.04573626637817045 0.06321771506956692 0.14614379084967322 0.026666666666666665 0.013333333333333334 0.01675213675213675 0.06181818181818182 0.07072463768115943
most 0.31802589561919964 0.04816724365636942 0.3182743483936165 0.6 0.08977272727272727 0.10433628847004937 0.03875848277218633 0.055920759624463315 0.13903743315508021 0.01818181818181818 0.01893939393939394 0.015442890442890444 0.05216942148760331 0.06818181818181818
remarkable 0.4770856201975851 0.11782214390097139 0.4820345067160722 0.925 0.4 0.21746773819642998 0.15019834114677244 0.12615128355869096 0.303921568627451 0.0 0.08333333333333334 0.12179487179487179 0.19318181818181815 0.1739130434782609
wildlife 0.5165203073545556 0.13022436172956248 0.5153663733209819 0.9 0.38000000000000006 0.21292017618422068 0.0722322394518572 0.03249069174995101 0.26666666666666666 0.08 0.06666666666666667 0.0871794871794872 0.1 0.04347826086956522
world 0.3773691913648006 0.06270165334250265 0.37783657557511197 0.7366666666666666 0.11833333333333333 0.1228923576230585 0.050844452458228155 0.04506826050035927 0.1712418300653595 0.04 0.025 0.023076923076923078 0.07045454545454545 0.05579710144927536
it 0.1877931344177228 0.025641282375895115 0.18891156820638058 0.3507575757575757 0.037121212121212124 0.05877871130749579 0.028233220229704183 0.03534202994079537 0.0773544266191325 0.014015151515151513 0.017361111111111112 0.005341880341880342 0.038653581267217636 0.04339591567852438
was 0.2579371780798784 0.03784156067493896 0.2587231906902571 0.4822281167108754 0.06843501326259946 0.08287561770344372 0.03733041521071415 0.04689185276669312 0.1099495501118219 0.023872679045092843 0.020335985853227236 0.01027001292253282 0.05292982879189776 0.058240110713873826
late 0.335196088214749 0.061498245586614875 0.3274243126026359 0.6 0.18181818181818182 0.11941609121116115 0.07263220011146444 0.056633352929649224 0.15686274509803924 0.0 0.030303030303030304 0.03263403263403263 0.09917355371900825 0.07509881422924904
afternoon 0.547338090010977 0.16319951861084844 0.5156611857341361 0.925 0.575 0.24868634572289622 0.07153804543815362 0.036155202821869487 0.3186274509803922 0.1 0.0 0.14102564102564105 0.10227272727272727 0.05434782608695653
one 0.2670580431400807 0.03747299173759439 0.26886967665671163 0.4969325153374233 0.07300613496932516 0.0871202621809316 0.046261164294611266 0.05716353546392174 0.11536148201611934 0.013496932515337423 0.02351738241308794 0.01195532483876042 0.06274400446179587 0.07041877834089091
days 0.30610821441639224 0.04933522450500014 0.3047186197313571 0.6041666666666667 0.09166666666666667 0.09924207299796511 0.041050607044115874 0.04214840943236005 0.14133986928104575 0.058333333333333334 0.020833333333333336 0.014957264957264958 0.06628787878787878 0.05615942028985508
year 0.32814489571899014 0.05372045044270609 0.33140203798054646 0.6399999999999999 0.10800000000000001 0.10755428483115678 0.04379733141002524 0.04405643738977072 0.14941176470588236 0.04 0.013333333333333334 0.02102564102564103 0.06090909090909092 0.05217391304347827
we 0.18052179708326802 0.02336692005092246 0.1805881801539513 0.33869047619047615 0.038690476190476185 0.0560515489713388 0.028768052478835026 0.036557627166092774 0.07492997198879553 0.013095238095238094 0.023809523809523808 0.005341880341880343 0.042478354978354976 0.04736024844720497
come 0.29011290575505727 0.043194852083358916 0.2910150201813009 0.5857142857142856 0.09428571428571428 0.09536026140616205 0.05423213641749524 0.05652137398169144 0.13669467787114847 0.011428571428571429 0.01904761904761905 0.017582417582417582 0.0792207792207792 0.07080745341614908
ashore 0.5452799121844127 0.14198114559156425 0.5676238999536822 0.9666666666666666 0.36666666666666664 0.25224737913092754 0.1566895059502344 0.043111894963746816 0.2875816993464052 0.3333333333333333 0.0 0.08547008547008549 0.21212121212121207 0.04347826086956522
scramble 0.506860592755214 0.11273962004641967 0.5286243631310792 1.0 0.3 0.19697086778456072 0.08925351604760187 0.0681951793062904 0.27450980392156865 0.0 0.33333333333333337 0.07692307692307693 0.13636363636363635 0.08695652173913045
rough 0.39800585437248437 0.08473022149631794 0.4149760691678246 0.7666666666666668 0.36666666666666664 0.17291296396466013 0.07909604519774009 0.10203148474753412 0.22875816993464054 0.13333333333333333 0.0 0.05128205128205129 0.10606060606060605 0.10144927536231885
dark 0.4167581412367362 0.09040373649674775 0.4231434306005867 0.7666666666666666 0.33333333333333337 0.17190840481158076 0.06022358456545257 0.08295773727872492 0.22875816993464054 0.06666666666666667 0.0 0.05982905982905983 0.0909090909090909 0.10144927536231883
lava 0.5411635565312843 0.08475887561248173 0.5063455303381195 0.8 0.3 0.19364809520129822 0.12134871979805265 0.06780325298843817 0.21568627450980396 0.0 0.0 0.0 0.13636363636363635 0.08695652173913045
punta 0.48106476399560927 0.11301899767901659 0.46025937934228806 0.65 0.25 0.1855729850861603 0.0 0.05712326082696453 0.18627450980392157 0.0 0.0 0.05128205128205129 0.0 0.04347826086956522
espinosa 0.5885016465422612 0.16268374451990028 0.5597283795407927 0.75 0.5 0.3711073332818175 0.18003966822935447 0.17048794826572605 0.36274509803921573 0.0 0.0 0.21794871794871795 0.22727272727272727 0.1956521739130435
golden 0.4149678532225185 0.08334049686237428 0.4075597168001058 0.757142857142857 0.2571428571428571 0.15963659244703984 0.09432795837411775 0.0972257215643459 0.21568627450980396 0.0 0.21428571428571427 0.054945054945054944 0.12337662337662336 0.13043478260869562
light 0.4308452250274424 0.06437720278518011 0.43215609078276973 0.72 0.12000000000000002 0.1403832779537903 0.06759826902271908 0.07916911620615324 0.17058823529411768 0.04 0.0 0.023076923076923078 0.08636363636363635 0.08260869565217392
moon 0.3520856201975851 0.05514484655720795 0.37100509495136635 0.7 0.1 0.11938799165443166 0.07645149657410746 0.0 0.15686274509803924 0.0 0.0 0.0 0.09090909090909091 0.0
rising 0.5621295279912185 0.10115189546978424 0.567503473830477 0.9 0.19999999999999998 0.18724982613399274 0.045329967544175974 0.06294336664707034 0.2196078431372549 0.0 0.03333333333333333 0.04102564102564102 0.045454545454545456 0.06956521739130435
above 0.452720715069782 0.09115079023958936 0.45178654138820873 0.7571428571428571 0.18571428571428567 0.16269442635256715 0.051336870846427275 0.06388398980991573 0.19607843137254904 0.0 0.047619047619047616 0.04761904761904761 0.06493506493506493 0.062111801242236024
volcanoes 0.6190998902305159 0.16659503137625722 0.5601204261232051 0.9 0.4 0.23560775828761302 0.06599350883519654 0.07995296884185772 0.29411764705882354 0.0 0.0 0.15384615384615385 0.09090909090909091 0.08695652173913045
isabela 0.5724478594950604 0.15499011432992352 0.5706808707735062 0.9 0.4 0.23862143574685113 0.03768481788676523 0.06917499510092102 0.25490196078431376 0.0 0.0 0.10256410256410257 0.09090909090909091 0.08695652173913045
across 0.4285469264544457 0.07782995214762602 0.4284130384437239 0.7666666666666667 0.19999999999999998 0.15527844319089198 0.07729294386344512 0.07928342804886014 0.1993464052287582 0.03333333333333333 0.048611111111111105 0.04487179487179487 0.10606060606060604 0.09782608695652173
strait 0.6199231613611417 0.091850769363019 0.6635016211208893 1.0 0.5 0.2604126419905726 0.1700324558240173 0.19655104840290025 0.29411764705882354 0.0 0.33333333333333337 0.07692307692307693 0.2727272727272727 0.2608695652173913
could 0.35459510930660076 0.05985257975079205 0.3552197860455253 0.6674698795180722 0.13975903614457832 0.12063368224462644 0.04336784570666365 0.052681035724319966 0.16276872194660996 0.04096385542168675 0.01606425702811245 0.023787457522397283 0.060788608981380055 0.0670508119434259
be 0.1960771628285264 0.02614669541580166 0.1970839023055675 0.37098445595854923 0.03704663212435233 0.060388859282843266 0.027386119669873636 0.037177663449012514 0.08086965356090622 0.017098445595854925 0.011658031088082903 0.004649926929719677 0.03732925105982101 0.04505519261094841
forgiven 0.5227771679473107 0.09412877159804006 0.5184576192681797 0.85 0.2 0.17815470210957424 0.06211684096646232 0.09416029786400155 0.21568627450980396 0.1 0.0 0.038461538461538464 0.11363636363636363 0.10869565217391305
for 0.20861314366169373 0.028042501110423702 0.21116356283024765 0.39957173447537464 0.05053533190578158 0.06734236272776116 0.03634812906035641 0.04744154779843574 0.09060754922954194 0.021413276231263382 0.016416845110635264 0.008016252127601164 0.05061319836480435 0.058281351829438596
thinking 0.44486827661909994 0.08702828161265366 0.44548865215377487 0.8400000000000001 0.18 0.1531643613322 0.0423368193292463 0.03635116598079561 0.20980392156862743 0.04 0.0 0.04871794871794872 0.06818181818181818 0.05217391304347827
guests 0.42663739480424445 0.0712341327831743 0.4258761772425505 0.8666666666666666 0.23333333333333334 0.1541354351801767 0.11642024281764635 0.09334378470180939 0.22222222222222224 0.0 0.16666666666666669 0.03418803418803419 0.15151515151515152 0.13043478260869565
paradise 0.4381174533479693 0.11022522135304737 0.49497452524316804 0.8 0.35 0.24770110501506842 0.21934727731698522 0.2080148932000784 0.28431372549019607 0.1 0.0 0.11538461538461539 0.20454545454545453 0.1739130434782609
you 0.24987771793223867 0.03657697928307401 0.2530763858723694 0.48549222797927466 0.06321243523316063 0.08037554256804397 0.040766906644194856 0.04484205673996501 0.11063700091435541 0.01450777202072539 0.023316062176165806 0.011691244851866614 0.05605275553462081 0.05744537057895923
see 0.3050817641926315 0.042329844143649695 0.30758126388047646 0.535897435897436 0.06666666666666668 0.09534990162453265 0.03923363569955709 0.053945140364893444 0.1206636500754148 0.02564102564102564 0.021367521367521368 0.01051939513477975 0.057109557109557105 0.06354515050167224
rarity 0.3544182217343579 0.04564600704891258 0.3582213987957387 0.55 0.2 0.14114056100765013 0.047331410025243416 0.13060944542426026 0.15686274509803924 0.1 0.0 0.012820512820512822 0.06818181818181818 0.13043478260869565
even 0.3174935967800952 0.047334307573282906 0.3188256909062838 0.568 0.10266666666666666 0.10617417510238779 0.04621949753576152 0.06641583382324122 0.13516339869281047 0.032 0.031111111111111114 0.01675213675213675 0.06545454545454546 0.07536231884057971
more 0.3386353174462661 0.05277034465355788 0.33972878722228034 0.6270967741935484 0.13483870967741934 0.11748605956063626 0.05701290089922409 0.0705619085547401 0.1540796963946869 0.025806451612903226 0.026881720430107534 0.019685690653432588 0.07683284457478005 0.08779803646563816
lack 0.3544639590193926 0.06089716037708817 0.35187586845761926 0.6166666666666667 0.18333333333333335 0.12215696880715042 0.06509195816804904 0.06505976876347247 0.15686274509803927 0.1 0.0 0.03418803418803419 0.09090909090909091 0.06521739130434782
fear 0.4168801073301622 0.0628766822354031 0.4252586073799598 0.7111111111111112 0.14444444444444443 0.14654543269024375 0.05908162038706575 0.10688701635203693 0.17647058823529413 0.0 0.037037037037037035 0.03703703703703704 0.09090909090909091 0.11111111111111113
do 0.2635884971230746 0.04175550229878434 0.26505046597682075 0.49120879120879135 0.07032967032967033 0.0844254269800982 0.035980788054354576 0.03653959209514764 0.11118293471234648 0.02857142857142857 0.01098901098901099 0.012679628064243451 0.048951048951048945 0.04538939321548017
n't 0.4146121773308311 0.07895225762083949 0.41570985671383104 0.7653225806451613 0.19838709677419356 0.14917828058359156 0.05833178227842211 0.0596644605007807 0.1975015812776724 0.04193548387096774 0.024193548387096774 0.03990901571546732 0.08064516129032258 0.07713884992987378
run 0.2751783754116356 0.03850468494799278 0.2774085224641037 0.505 0.05500000000000001 0.08560389459856273 0.025333573746844574 0.048128551832255534 0.11176470588235296 0.0 0.008333333333333333 0.008974358974358975 0.036363636363636355 0.05652173913043479
away 0.32328093147247927 0.054378860630472425 0.3237782041950638 0.5821428571428572 0.125 0.10991919370329076 0.04813636597805368 0.054855687130819404 0.14355742296918766 0.03571428571428571 0.02976190476190476 0.023809523809523808 0.06493506493506493 0.060559006211180134
carry 0.37788144895718995 0.058213702398349526 0.40183418249189434 0.74 0.2 0.1424619426628545 0.08157230436350521 0.1031941994904958 0.18823529411764706 0.0 0.0 0.025641025641025644 0.10909090909090907 0.0956521739130435
